"<PER>Lalouette</PER> , <ACT>medecin</ACT>, <SPAT><LOC>rue jacob</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalou</PER>, <SPAT><LOC>rue saint-avoie</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Laloge aine</PER>, <ACT>muarchand de vin</ACT>, <SPAT><LOC>quai bernard</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalliat</PER>, <ACT>employe aux finances</ACT>, <SPAT><LOC>rue neuve des petits-champs</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemant-de-Villigny</PER>, <ACT>anc- payeur de rentes</ACT>, <SPAT><LOC>rue pastourelle</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemant</PER>, <ACT>chef du bureau des nourrices</ACT>, <SPAT><LOC>rue de grammont</LOC></SPAT>", "Notables_communaux_seine_1801"
"<PER>Lallemant</PER>, <ACT>employe au corps legislalif</ACT>, <SPAT><LOC>of municipalite</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <ACT>serrurier</ACT>, <SPAT><LOC>rue martin</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <ACT>fondeur</ACT> , <SPAT><LOC>rue jean-robert</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <SPAT><LOC>rue neuve-des-capucines</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <DESC><ACT>chirurgien en chef</ACT> a la salpetriere</DESC>, <SPAT><LOC>af. municip</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lllemand</PER> , <ACT>invalide</ACT> , <SPAT><LOC>dixieme municipalite</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <ACT>mercier</ACT>, <SPAT><LOC>rue montorgueuil</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <ACT>chef des bureaux de linterieur</ACT>, <SPAT><LOC>rue de grenelle</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <SPAT><LOC>rue de la grande truanderie</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER> , <ACT>notaire</ACT>, <SPAT><LOC>rue neuve-eustache</LOC></SPAT>..", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <ACT>chapelier</ACT>, <SPAT><LOC>faubourg du :emple</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <ACT>tanneur</ACT>, <SPAT><LOC>rue censier</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallemand</PER>, <ACT>vitrier</ACT>, <SPAT><LOC>vieille rue du tcmple</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lallee pere</PER>, <ACT>corroyeur</ACT>, <SPAT><LOC>rue de clery</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalende</PER>, <SPAT><LOC>rue garenciere</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Laleman</PER> , <SPAT><LOC>rue ivienne</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalegne</PER>, <SPAT><LOC>rue du theatre-francais</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalaurencie</PER>, <SPAT><LOC>rue des pretres-paul</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalausse</PER>, <ACT>ex-magistrat</ACT>, <SPAT><LOC>faubourg poissonniere</LOC></SPAT>,", "Notables_communaux_seine_1801"
"<PER>Lalanne</PER>, <ACT>marchand</ACT>, <SPAT><LOC>rue des mauvaises paroles</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalanne</PER>, <ACT>negociant</ACT>, <SPAT><LOC>rue vivienne</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalande</PER>, <ACT>chef  la liquidation</ACT>, <SPAT><LOC>place vendome</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalande</PER>, <SPAT><LOC>bouleard du temple</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalande</PER>, <ACT>astroneme</ACT>, <SPAT><LOC>college de france</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lalande</PER>, <ACT>employe a la justice</ACT>, <SPAT><LOC>douzieme municipalite</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Lakanal</PER>, <ACT>membre de l&apos;instilut</ACT>, <SPAT><LOC>au louvre</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Bunel</PER> , <ACT>chirurgien</ACT>, <SPAT><LOC>rue de clery</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Bunal pere</PER>, <ACT>receveur de l&apos;enregistrement</ACT>, <SPAT><LOC>rue de lobservance</LOC></SPAT>", "Notables_communaux_seine_1801"
"<PER>Caillard</PER>, <ACT>archiviste des archives extr.</ACT> , <SPAT><LOC>dixieme municipalite</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Caigne</PER>, <ACT>notaire</ACT>, <SPAT><LOC>rue de la harpe</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cahours</PER>, <ACT>bonnetier</ACT>, <SPAT><LOC>rue planche-mibray</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Callin</PER>, <SPAT><LOC>qualrieme municipalite</LOC></SPAT>", "Notables_communaux_seine_1801"
"<PER>Callin</PER>, <ACT>employe</ACT>, <SPAT><LOC>cour des forges</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>CIfarelli</PER>, <ACT>chef de l&apos;etat major ,</ACT> <SPAT><LOC>dixieme municipalite</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cafard Durviller</PER> , <ACT>notaire</ACT>, <SPAT><LOC>rue iean-jacues</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cadot</PER> , <ACT>limonadier</ACT>, <SPAT><LOC>rue du Four</LOC>, n. <CARDINAL>o</CARDINAL></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cadonnier</PER>, <ACT>serrurier</ACT>, <SPAT><LOC>cour nationale du palais</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cadet</PER> , <ACT>miroitier</ACT>, <SPAT><LOC>rue antoine</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cader Gassicourt</PER>, <ACT>apothicaire</ACT>, <SPAT><LOC>rue honore</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cadet-de-VWaux</PER>, <ACT>de linstilut</ACT>, <SPAT><LOC>quatrieme municipalite</LOC></SPAT>,", "Notables_communaux_seine_1801"
"<PER>Cadet Cambine fils</PER>, <SPAT><LOC>rue des fosses-montmartre</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cadet Chambine pre</PER>, <ACT>direc. des ponts et ch.</ACT>, <SPAT><LOC>3&apos;. municip</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cadet (dominique)</PER>, <ACT>instituteur</ACT>, <SPAT><LOC>rue de la errerie</LOC>, n. <CARDINAL>8</CARDINAL></SPAT>,", "Notables_communaux_seine_1801"
"<PER>Cacheleux</PER>, <ACT>mercier</ACT>, <SPAT><LOC>rue galande</LOC>, n. <CARDINAL>5</CARDINAL></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Caccia pere</PER>, <ACT>banquier</ACT>, <SPAT><LOC>rue mery</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cabauzet</PER>, <SPAT><LOC>a la salpetriere</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cabot</PER>, <SPAT><LOC>quai de la megisserie</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Caboche</PER>, <ACT>liquidaleur de postes</ACT>, <SPAT><LOC>rue careme-prenant</LOC></SPAT>", "Notables_communaux_seine_1801"
"<PER>Cabasson</PER>, <ACT>bijoutier</ACT>, <SPAT><LOC>palais du tribunat</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cabart</PER>, <SPAT><LOC>rue de la loi</LOC>, n. <CARDINAL>aya</CARDINAL></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cabanne</PER>, <DESC><ACT>militaire</ACT> aux invalides</DESC>, <SPAT><LOC>dixieme municipalite</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Cabal Castel</PER>, <ACT>notaire</ACT>, <SPAT><LOC>rue ventadour</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Buzenet</PER>, <SPAT><LOC>rue du colombier</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Butez</PER>, <SPAT><LOC>rue de charonne</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Buteny</PER> , <ACT>instituteur</ACT>, <SPAT><LOC>rue de seves</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Butel</PER>, <ACT>physicien</ACT>, <SPAT><LOC>rue de la liberte</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Butay</PER>, <ACT>employe</ACT>, <SPAT><LOC>rue montmartre</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Bussy</PER>, <ACT>commissaire aux poudres</ACT>, <SPAT><LOC>a larsenal</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Buron</PER>, <ACT>ancien architecte</ACT>, <SPAT><LOC>rue culture-catherine</LOC></SPAT>,", "Notables_communaux_seine_1801"
"<PER>Burion pere</PER> , <ACT>gazier</ACT>, <SPAT><LOC>passage de boulogne</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Buret fils</PER>, <ACT>ecrivain</ACT>, <SPAT><LOC>rue de la jussienne</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Bureau ( Claude)</PER>, <ACT>chef de bataillon aux inalides</ACT>, <SPAT><LOC>o&apos;. municip</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Bureau</PER>, <ACT>marchand</ACT>, <SPAT><LOC>boulevard claude</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Bureau</PER>, <ACT>homme de loi</ACT>, <SPAT><LOC>rue des lavandieres</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Burdin jeune</PER>, <ACT>oflicier de sante</ACT>, <SPAT><LOC>porte antoine</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Buzard</PER>, <SPAT><LOC>rue du petit lion</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Burard</PER>, <ACT>chirurgien</ACT>, <SPAT><LOC>rue sulpice</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Bnuquet</PER>, <ACT>employe</ACT>, <SPAT><LOC>rue du foin jacques</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Buquet</PER>, <ACT>secretaire en chef</ACT>, <SPAT><LOC>onzieme municipalite</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>unon</PER>, <ACT>brasseur</ACT>, <SPAT><LOC>avenue de neully</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Bully</PER>, <SPAT><LOC>rue du colombier</LOC></SPAT>.", "Notables_communaux_seine_1801"
"<PER>Tr</PER>, <SPAT><LOC>vg utkt</LOC>, <CARDINAL>1</CARDINAL></SPAT>", "La_Tynna_1813"
"<PER>Torey (le)</PER>, <SPAT><LOC>ue de Bouegne</LOC>, <CARDINAL>2</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>oniges</PER>, <SPAT><LOC>rue INapoleou</LOC>. <CARDINAL>1o</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thuisy (de)</PER>, <SPAT><LOC>vue du Bac</LOC>, <CARDINAL>7-</CARDINAL></SPAT>", "La_Tynna_1813"
"<PER>hourou dde Bertinval</PER>, <ACT>uditeur au conseil d&apos;tat</ACT>, <SPAT><LOC>rue habannais</LOC>, <CARDINAL>t</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thonret (V.)</PER>, <SPAT><LOC>r. S.-Audre-es-Arts</LOC> , <CARDINAL>66</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Touin (le cevalir)</PER>, <ACT>menbre de l&apos;in- stitut</ACT> . <SPAT><LOC>rue de Seine-S.-Vicl </LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thome( V.&apos;)</PER>, <SPAT><LOC>rue des Francs-Bourgeois</LOC>, <CARDINAL>5</CARDINAL>, <LOC>au Mlarais</LOC></SPAT>.", "La_Tynna_1813"
"<PER>Thomas</PER>, <ACT>metbre du corps legislatif</ACT>, <SPAT><LOC>rue Neve-Saint-Roch</LOC> , <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tholoze</PER>, <SPAT><LOC>quai Pelleier</LOC>, <CARDINAL>8</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thillay</PER> , <ACT>prfsser ct coserteur dt cabier de 1&apos;cole cde edecine</ACT>, <SPAT><LOC>rue de IErole de Medeciue</LOC>, <CARDINAL>z</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tierriet fils</PER> , <SPAT><LOC>rue de la Monnie</LOC>, <CARDINAL>1o</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thierry Wlanregard</PER>, <SPAT><LOC>rue Saint-Geges</LOC>, <CARDINAL>1</CARDINAL></SPAT>-", "La_Tynna_1813"
"<PER>Thierry Grsndal</PER>, <SPAT><LOC>rue de Provence</LOC> , <CARDINAL>1</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thierry</PER> , <SPAT><LOC>rue S:iute-Apolline</LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"`<PER>Thierry</PER>, <SPAT><LOC>rue le Svre</LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thierry</PER> , <SPAT><LOC>rue de tGrenelle-Saiut-Ger- main</LOC>,<CARDINAL>27</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Van- eche</PER>, <SPAT><LOC>rue ergee</LOC>, <CARDINAL>14</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Vualny t. lE. le mchal duc de)</PER>, <SPAT><LOC>rue St.-lDoninique-Saiut-tGermaiu</LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>VWalmont Motpassant (V.)</PER>, <SPAT><LOC>rue d&apos;Aniou</LOC>, <CARDINAL>5</CARDINAL>, <LOC>au arais</LOC></SPAT>.", "La_Tynna_1813"
"<PER>Walleteau de Chabrely</PER>, <SPAT><LOC>rue Geolfroy-- asier</LOC> , <CARDINAL>06</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Y:l.t</PER>, <SPAT><LOC>rue Napoleon</LOC>, . <CARDINAL>.y</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Val. in</PER>, <SPAT><LOC>rue S.-IIonore</LOC>, <CARDINAL>g</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Walence (le comte de)</PER>, <ACT>senafteur</ACT>, <SPAT><LOC>rue de n Madeleine</LOC> . <CARDINAL>35</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tusnl (le comte de)</PER>, <ACT>senateur</ACT> , <SPAT><LOC>rue d 1&apos;Uuiversite</LOC> , <CARDINAL>y6</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Turreau (le general baron)</PER>, <SPAT><LOC>ue de Masseran</LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Turin, de Crisse (le barn)</PER>, <SPAT><LOC>rue dd Faub.-Montartre</LOC>, <CARDINAL>51</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>urgot</PER> , <SPAT><LOC>rue Saiut-ILazare</LOC>, <CARDINAL>58</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tret</PER>, <SPAT><LOC>quai de l&apos;Icole</LOC>, <CARDINAL>6</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Turenne (Mad. le)</PER>, <SPAT><LOC>rue Menars</LOC>, <CARDINAL>a</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tet Saint-IMlartin</PER>  <SPAT><LOC>ruc Jacob</LOC>, <CARDINAL>o</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tnguet(N. le vice-amiral)</PER>, <SPAT><LOC>rue Verte</LOC>, <CARDINAL>zo</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>1delle (V.)</PER>, <SPAT><LOC>rue Orammot</LOC>, <CARDINAL>7</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tyallicr lFetan</PER>, <SPAT><LOC>rue Ioultiere</LOC>, <CARDINAL>. </CARDINAL></SPAT>m", "La_Tynna_1813"
"<PER>Trimole(M1al.)</PER>, <SPAT><LOC>rue lichelieu</LOC>, <CARDINAL>f6</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Trcvise (S. lE. le marchal duc de)</PER>, <SPAT><LOC>rue le Lille</LOC> , <CARDINAL>88</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tressn (Mad. de)</PER>, <SPAT><LOC>boulcvart des Ita- liens</LOC>, <CARDINAL>o</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Treneuil (de)</PER>, <ACT>bibliotair. de lad billio- teue de l&apos;arsenat</ACT>. <SPAT><LOC>re Sully</LOC></SPAT>.", "La_Tynna_1813"
"<PER>I&apos;remouille (de la)</PER>, <SPAT><LOC>vue de Lille</LOC>, <CARDINAL>a</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Temnigon</PER>, <SPAT><LOC>rue de la Cancorde</LOC>, <CARDINAL>4</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tremuville</PER>, <SPAT><LOC>rue de G renelle-ab.-5tL- termain</LOC>, <CARDINAL>45</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Taveet (Mlad. le)</PER>, <SPAT><LOC>rue du Faub.-Saint- Hoor</LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Touzarl (le geural de)</PER>, <SPAT><LOC>rue le ou- gnc</LOC>, <CARDINAL>O</CARDINAL></SPAT>.", "La_Tynna_1813"
"rg..- <PER>Taousselot</PER> , <SPAT><LOC>ache ds Jacobins</LOC></SPAT>.", "La_Tynna_1813"
"<PER>ourzel</PER> , <SPAT><LOC>rue de Iille</LOC> , <CARDINAL>8</CARDINAL></SPAT>.", "La_Tynna_1813"
"F... <PER>Tourue</PER> , <SPAT><LOC>rue d&apos;Argenteuil</LOC>, <CARDINAL>S</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Touvrussse Mlaupas</PER>, <SPAT><LOC>rue des ILions-Saint-- Paul</LOC>,<CARDINAL>4</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Toulngeon (le clevalier)</PER>, <ACT>memlre de l&apos;in- stitut</ACT>, <SPAT><LOC>rue de tChaillot</LOC>, <CARDINAL>,</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Torry</PER>, <SPAT><LOC>rne Neuve-des-Capuciues</LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Torras</PER>, <SPAT><LOC>rute du Mon-Blanc</LOC>, <CARDINAL>8</CARDINAL></SPAT>.", "La_Tynna_1813"
"`<PER>Tandeliere</PER>, <SPAT><LOC>rue Neuve-les-MIuathurius</LOC>,<CARDINAL>1</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Talozan</PER> , <SPAT><LOC>rue Saint-bDomninique</LOC>, <CARDINAL>a5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>`&apos;ochon</PER> , <SPAT><LOC>ue Caumartin</LOC>, <CARDINAL>a5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>obler</PER> , <SPAT><LOC>rue Favart</LOC>, <CARDINAL>O</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thuret</PER>, <SPAT><LOC>rue de Cartiglioue</LOC>, <CARDINAL>9</CARDINAL></SPAT>-", "La_Tynna_1813"
"<PER>Thiebaut</PER>, <SPAT><LOC>rue des ITrais-lF&apos;res</LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>hiboust</PER>, <SPAT><LOC>rue dn lFaub.-St.-Ilonori</LOC>, <CARDINAL>19</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thevenin iils</PER>, v<SPAT><LOC>rue le Lille</LOC>, <CARDINAL>t</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thevenin (V.)</PER>, <SPAT><LOC>rue de I.ille</LOC>, <CARDINAL>a</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thevenard (le cte de)</PER>, <ACT>scn:zteur</ACT>, <SPAT><LOC>rue buphot</LOC>, <CARDINAL>8</CARDINAL></SPAT>.", "La_Tynna_1813"
"`<PER>Thelusson (de)</PER>, <SPAT><LOC>rue des Mhnrins</LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thbaux, (bD.lle) &apos;lhebaux</PER> , <SPAT><LOC>rue Va- rennes</LOC>, <CARDINAL>6</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thayer</PER>, <SPAT><LOC>rue ain1- Warc</LOC> , <CARDINAL>1o</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Thalomet</PER> , <SPAT><LOC>rue Jubet</LOC>, <CARDINAL>2o</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tion</PER>,<SPAT><LOC>rue eslav</LOC>, <CARDINAL>a6</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tissot de Morens</PER> , <SPAT><LOC>rue de Vaugirard</LOC>, <CARDINAL>34</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tisserand</PER>, <SPAT><LOC>ue de Seine, faub. Saint- Germi</LOC>, <CARDINAL>(i</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tiron (Prospe)</PER>, <SPAT><LOC>passege des Petits- Pres</LOC>, <CARDINAL>9</CARDINAL></SPAT>-", "La_Tynna_1813"
"2--- <PER>Tiron l&apos;aine</PER>, y<SPAT><LOC>passage cs ltits-l&apos;eves</LOC>, <CARDINAL>9</CARDINAL></SPAT>-", "La_Tynna_1813"
"<PER>Tilly (le geral comte d)</PER>, <SPAT><LOC>rue auer- y:11. ti</LOC>, <CARDINAL>x3</CARDINAL></SPAT>.", "La_Tynna_1813"
"g . <PER>t `iefry</PER>, <SPAT><LOC>rue du kauh.-laissonire</LOC>, <CARDINAL>35</CARDINAL></SPAT>.", "La_Tynna_1813"
"eA. <PER>Tiberghieu</PER>, v<SPAT><LOC>rue Vivieae</LOC>, <CARDINAL>17</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Texie</PER>, <SPAT><LOC>rue Snint- I.zare</LOC>, <CARDINAL>8o</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tessier</PER>, <ACT>er de l&apos;instiut</ACT>, <SPAT><LOC>ue des Petits-Agsis</LOC>, <CARDINAL>6</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Tesse (de)</PER>, v<SPAT><LOC>ru &apos;Aujou-t.-llonore</LOC>, <CARDINAL>a</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Teri </PER>, <SPAT><LOC>rue Molfetirl</LOC>, <CARDINAL>5</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Bouchon</PER>, <SPAT><LOC>r. Favart</LOC>, <CARDINAL>4</CARDINAL></SPAT>-", "La_Tynna_1813"
"<PER>euissen</PER>, <SPAT><LOC>r. Neue-lwemabourg</LOC>, <CARDINAL>e-</CARDINAL></SPAT>", "La_Tynna_1813"
"<PER>Bouilly</PER>, <SPAT><LOC>r. d&apos;Antin</LOC>, <CARDINAL>zo</CARDINAL></SPAT>-", "La_Tynna_1813"
"<PER>Bouillac</PER>, <SPAT><LOC>r. d&apos;Amboise</LOC>, <CARDINAL>9</CARDINAL></SPAT>", "La_Tynna_1813"
"<PER>Boufflers, (Mad. de)</PER> <SPAT><LOC>r. du Faubonrg-Pois- sOnniere</LOC>, <CARDINAL>I</CARDINAL></SPAT>a", "La_Tynna_1813"
"<PER>Boufflers, (De)</PER> <SPAT><LOC>rue da Faubourg-Saint- IHonore</LOC>, <CARDINAL>Ir4</CARDINAL></SPAT>", "La_Tynna_1813"
"<PER>Bondoux</PER>, <SPAT><LOC>r. Richelieu</LOC>, <CARDINAL>68</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Bouchet, (Le chevalier)</PER> <ACT>membre du Corps- Lgislati/</ACT> <SPAT><LOC>r. N.-des-Mathurins</LOC>, <CARDINAL>aa</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Bockairy</PER>, <SPAT><LOC>r. Croix-des-Petits-GChaseps</LOC>, <CARDINAL>a3</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Bobierre</PER>, <SPAT><LOC>r. Taitbout</LOC>, <CARDINAL>9</CARDINAL></SPAT>.", "La_Tynna_1813"
"<PER>Blondel</PER>, <SPAT><LOC>r. S.-Florent in</LOC>, <CARDINAL>.</CARDINAL></SPAT>-", "La_Tynna_1813"
